ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns,bid_px_1,bid_sz_1,bid_px_2,bid_sz_2,bid_px_3,bid_sz_3,bid_px_4,bid_sz_4,bid_px_5,bid_sz_5,ask_px_1,ask_sz_1,ask_px_2,ask_sz_2,ask_px_3,ask_sz_3,ask_px_4,ask_sz_4,ask_px_5,ask_sz_5,bid_depth,ask_depth
1764227730021763792,okx,orderbook,1764227729956000000,1764227729906000000,143.62785714,,market,,,,,,,,,,,,143.62285714,9.37000000,143.61285714,121.02000000,143.60285714,241.85000000,143.59285714,889.68000000,143.58285714,1562.84000000,143.63285714,587.66000000,143.64285714,508.04000000,143.65285714,1015.81000000,143.66285714,599.36000000,143.67285714,699.25000000,2824.76000000,3410.12000000
1764227730021763792,okx,bbo,1764227729956000000,1764227729956000000,143.62785714,,market,,,,,,,,,,,,143.62285714,9.37000000,,,,,,,,,143.63285714,587.66000000,,,,,,,,,9.37000000,587.66000000
1764227730024131209,bybit,orderbook,1764227729976000000,1764227729977000000,143.60465517,,market,,,,,,,,,,,,143.59965517,45.50000000,143.58965517,17.30000000,143.57965517,173.90000000,143.56965517,325.60000000,143.55965517,415.10000000,143.60965517,518.70000000,143.61965517,2020.50000000,143.62965517,500.20000000,143.63965517,324.80000000,143.64965517,624.80000000,977.40000000,3989.00000000
1764227730033229042,bybit,bbo,1764227729985000000,1764227729987000000,143.60465517,,market,,,,,,,,,,,,143.59965517,8.20000000,,,,,,,,,143.60965517,1579.50000000,,,,,,,,,8.20000000,1579.50000000
1764227730026582584,bybit,trade,1764227729976000000,1764227729978000000,143.59965517,sell,market,,,0.80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730040866042,binance,bbo,1764227729963000000,1764227729963000000,143.60730769,,market,,,,,,,,,,,,143.60230769,105.87000000,,,,,,,,,143.61230769,1360.88000000,,,,,,,,,105.87000000,1360.88000000
1764227730028404750,binance,trade,1764227729881000000,1764227729949000000,143.61230769,sell,market,,,535.96000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730028334084,gate,orderbook,1764227729949000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,143.59000000,21.00000000,143.58000000,97.00000000,143.57000000,283.00000000,143.56000000,303.00000000,143.61000000,180.00000000,143.62000000,172.00000000,143.63000000,78.00000000,143.64000000,70.00000000,143.65000000,81.00000000,864.00000000,581.00000000
1764227730040807792,gate,bbo,1764227729963000000,1764227729963000000,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,,,,,,,,,143.61000000,154.00000000,,,,,,,,,160.00000000,154.00000000
1764227730030647709,bitget,orderbook,1764227729979000000,1764227729924000000,143.60352308,,market,,,,,,,,,,,,143.60302308,104.20000000,143.60102308,540.50000000,143.60002308,759.10000000,143.59902308,925.30000000,143.59602308,33.70000000,143.60402308,427.70000000,143.62802308,523.30000000,143.62902308,5.50000000,143.63002308,98.00000000,143.63102308,141.30000000,2362.80000000,1195.80000000
1764227730030647709,bitget,bbo,1764227729979000000,1764227729980000000,143.60352308,,market,,,,,,,,,,,,143.60302308,104.20000000,,,,,,,,,143.60402308,427.70000000,,,,,,,,,104.20000000,427.70000000
1764227730032242959,okx,orderbook,1764227729966000000,1764227729906000000,143.60715385,,market,,,,,,,,,,,,143.60215385,241.85000000,143.59215385,889.68000000,143.58215385,1562.84000000,143.57215385,624.84000000,143.56215385,956.33000000,143.61215385,185.18000000,143.63215385,587.66000000,143.64215385,508.04000000,143.65215385,1015.81000000,143.66215385,599.36000000,4275.54000000,2896.05000000
1764227730032242959,okx,bbo,1764227729966000000,1764227729966000000,143.60715385,,market,,,,,,,,,,,,143.60215385,94.97000000,,,,,,,,,143.61215385,185.18000000,,,,,,,,,94.97000000,185.18000000
1764227730030674542,okx,trade,1764227729964000000,,143.61215385,sell,market,,,5.73000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730036302959,mexc,trade,1764227729984000000,1764227729984000000,143.63000000,sell,market,,,753.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730043193667,bybit,bbo,1764227729996000000,1764227729997000000,143.60465517,,market,,,,,,,,,,,,143.59965517,8.20000000,,,,,,,,,143.60965517,1534.30000000,,,,,,,,,8.20000000,1534.30000000
1764227730062934917,binance,bbo,1764227729984000000,1764227729984000000,143.60730769,,market,,,,,,,,,,,,143.60230769,64.09000000,,,,,,,,,143.61230769,1312.40000000,,,,,,,,,64.09000000,1312.40000000
1764227730062959917,gate,orderbook,1764227729985000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,143.59000000,17.00000000,143.58000000,97.00000000,143.57000000,56.00000000,143.56000000,190.00000000,143.61000000,154.00000000,143.62000000,87.00000000,143.63000000,103.00000000,143.64000000,141.00000000,143.65000000,229.00000000,520.00000000,714.00000000
1764227730050293667,bitget,orderbook,1764227729999000000,1764227729924000000,143.60352308,,market,,,,,,,,,,,,143.60302308,98.10000000,143.60102308,540.50000000,143.60002308,759.10000000,143.59902308,925.30000000,143.59602308,33.70000000,143.60402308,370.90000000,143.62802308,523.30000000,143.62902308,5.50000000,143.63002308,98.00000000,143.63102308,141.30000000,2356.70000000,1139.00000000
1764227730050293667,bitget,bbo,1764227729999000000,1764227730000000000,143.60352308,,market,,,,,,,,,,,,143.60302308,98.10000000,,,,,,,,,143.60402308,370.90000000,,,,,,,,,98.10000000,370.90000000
1764227730062934959,okx,orderbook,1764227729996000000,1764227729906000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.03000000,143.59215385,889.68000000,143.58215385,1562.84000000,143.57215385,624.84000000,143.56215385,956.33000000,143.61215385,1465.59000000,143.63215385,587.66000000,143.64215385,508.04000000,143.65215385,1015.81000000,143.66215385,599.36000000,4121.72000000,4176.46000000
1764227730062934959,okx,bbo,1764227729996000000,1764227729996000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.03000000,,,,,,,,,143.61215385,1465.59000000,,,,,,,,,88.03000000,1465.59000000
1764227730063472750,bybit,orderbook,1764227730016000000,1764227730017000000,143.60465517,,market,,,,,,,,,,,,143.59965517,8.20000000,143.58965517,17.30000000,143.57965517,66.80000000,143.56965517,211.40000000,143.55965517,585.40000000,143.60965517,1534.30000000,143.61965517,2020.50000000,143.62965517,1182.20000000,143.63965517,1108.60000000,143.64965517,624.80000000,889.10000000,6470.40000000
1764227730072193917,bybit,bbo,1764227730026000000,1764227730027000000,143.60465517,,market,,,,,,,,,,,,143.59965517,9.60000000,,,,,,,,,143.60965517,1534.30000000,,,,,,,,,9.60000000,1534.30000000
1764227730080947417,binance,bbo,1764227730003000000,1764227730003000000,143.60730769,,market,,,,,,,,,,,,143.60230769,62.51000000,,,,,,,,,143.61230769,1650.74000000,,,,,,,,,62.51000000,1650.74000000
1764227730080947125,gate,orderbook,1764227730004000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,143.59000000,17.00000000,143.58000000,97.00000000,143.57000000,56.00000000,143.56000000,143.00000000,143.61000000,154.00000000,143.62000000,87.00000000,143.63000000,103.00000000,143.64000000,141.00000000,143.65000000,233.00000000,473.00000000,718.00000000
1764227730080951625,okx,orderbook,1764227730016000000,1764227730006000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.03000000,143.59215385,291.32000000,143.58215385,1058.41000000,143.57215385,158.59000000,143.56215385,695.36000000,143.61215385,1466.30000000,143.62215385,797.73000000,143.63215385,893.82000000,143.64215385,926.04000000,143.65215385,830.04000000,2291.71000000,4913.93000000
1764227730080951625,okx,bbo,1764227730016000000,1764227730016000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.03000000,,,,,,,,,143.61215385,1466.30000000,,,,,,,,,88.03000000,1466.30000000
1764227730102712125,bybit,orderbook,1764227730056000000,1764227730057000000,143.60465517,,market,,,,,,,,,,,,143.59965517,9.60000000,143.58965517,17.30000000,143.57965517,158.70000000,143.56965517,211.20000000,143.55965517,668.90000000,143.60965517,1535.90000000,143.61965517,1036.20000000,143.62965517,1299.80000000,143.63965517,1139.50000000,143.64965517,1073.30000000,1065.70000000,6084.70000000
1764227730100808375,binance,bbo,1764227730023000000,1764227730024000000,143.60730769,,market,,,,,,,,,,,,143.60230769,62.51000000,,,,,,,,,143.61230769,1719.08000000,,,,,,,,,62.51000000,1719.08000000
1764227730102711667,okx,orderbook,1764227730036000000,1764227730006000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.06000000,143.59215385,291.32000000,143.58215385,1058.41000000,143.57215385,158.59000000,143.56215385,695.36000000,143.61215385,1409.40000000,143.62215385,797.73000000,143.63215385,893.82000000,143.64215385,926.04000000,143.65215385,830.04000000,2291.74000000,4857.03000000
1764227730102711667,okx,bbo,1764227730036000000,1764227730036000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.06000000,,,,,,,,,143.61215385,1409.40000000,,,,,,,,,88.06000000,1409.40000000
1764227730104852292,bybit,bbo,1764227730056000000,1764227730057000000,143.60465517,,market,,,,,,,,,,,,143.59965517,9.60000000,,,,,,,,,143.60965517,1535.90000000,,,,,,,,,9.60000000,1535.90000000
1764227730121554667,binance,orderbook,1764227730043000000,,143.60730769,,market,,,,,,,,,,,,143.60230769,62.51000000,143.59230769,11.82000000,143.58230769,1015.01000000,143.57230769,516.46000000,143.56230769,494.12000000,143.61230769,1719.08000000,143.62230769,951.74000000,143.63230769,836.55000000,143.64230769,502.26000000,143.65230769,424.60000000,2099.92000000,4434.23000000
1764227730116684625,gate,orderbook,1764227730039000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,143.59000000,17.00000000,143.58000000,97.00000000,143.57000000,64.00000000,143.56000000,151.00000000,143.61000000,154.00000000,143.62000000,87.00000000,143.63000000,126.00000000,143.64000000,240.00000000,143.65000000,94.00000000,489.00000000,701.00000000
1764227730106969667,mexc,orderbook,1764227729984000000,1764227729984000000,143.63500000,,market,,,,,,,,,,,,143.63000000,7443.00000000,143.62000000,4198.00000000,143.61000000,13085.00000000,143.60000000,40737.00000000,143.59000000,16447.00000000,143.64000000,9978.00000000,143.65000000,11011.00000000,143.66000000,5590.00000000,143.67000000,22975.00000000,143.68000000,12682.00000000,81910.00000000,62236.00000000
1764227730124456125,bybit,orderbook,1764227730074000000,1764227730077000000,143.60465517,,market,,,,,,,,,,,,143.59965517,9.60000000,143.58965517,17.30000000,143.57965517,158.70000000,143.56965517,211.20000000,143.55965517,668.90000000,143.60965517,1481.70000000,143.61965517,1036.20000000,143.62965517,1299.80000000,143.63965517,1139.50000000,143.64965517,1073.30000000,1065.70000000,6030.50000000
1764227730124438459,bybit,bbo,1764227730074000000,1764227730077000000,143.60465517,,market,,,,,,,,,,,,143.59965517,9.60000000,,,,,,,,,143.60965517,1481.70000000,,,,,,,,,9.60000000,1481.70000000
1764227730137870125,binance,bbo,1764227730060000000,1764227730060000000,143.60730769,,market,,,,,,,,,,,,143.60230769,62.51000000,,,,,,,,,143.61230769,1795.07000000,,,,,,,,,62.51000000,1795.07000000
1764227730133054875,binance,trade,1764227729946000000,1764227730055000000,143.60230769,sell,market,,,0.68000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730140917667,gate,orderbook,1764227730063000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,143.59000000,17.00000000,143.58000000,97.00000000,143.57000000,64.00000000,143.56000000,151.00000000,143.61000000,154.00000000,143.62000000,87.00000000,143.63000000,126.00000000,143.64000000,240.00000000,143.65000000,94.00000000,489.00000000,701.00000000
1764227730130994000,bitget,orderbook,1764227730080000000,1764227730074000000,143.60352308,,market,,,,,,,,,,,,143.60302308,101.40000000,143.60002308,1.00000000,143.59602308,33.70000000,143.59202308,30.80000000,143.59002308,12.60000000,143.60402308,420.90000000,143.61402308,1.10000000,143.61502308,14.70000000,143.61602308,85.00000000,143.61902308,107.00000000,179.50000000,628.70000000
1764227730130994000,bitget,bbo,1764227730080000000,1764227730081000000,143.60352308,,market,,,,,,,,,,,,143.60302308,101.40000000,,,,,,,,,143.60402308,420.90000000,,,,,,,,,101.40000000,420.90000000
1764227730140913250,okx,orderbook,1764227730076000000,1764227730006000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.06000000,143.59215385,291.32000000,143.58215385,1058.41000000,143.57215385,158.59000000,143.56215385,695.36000000,143.61215385,1393.96000000,143.62215385,797.73000000,143.63215385,893.82000000,143.64215385,926.04000000,143.65215385,830.04000000,2291.74000000,4841.59000000
1764227730140913250,okx,bbo,1764227730076000000,1764227730076000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.06000000,,,,,,,,,143.61215385,1393.96000000,,,,,,,,,88.06000000,1393.96000000
1764227730139680292,okx,trade,1764227730074000000,,143.61215385,buy,market,,,17.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730144683584,bybit,orderbook,1764227730093000000,1764227730098000000,143.60465517,,market,,,,,,,,,,,,143.59965517,9.60000000,143.58965517,17.30000000,143.57965517,193.50000000,143.56965517,246.00000000,143.55965517,668.90000000,143.60965517,1481.70000000,143.61965517,1036.20000000,143.62965517,1298.30000000,143.63965517,1190.50000000,143.64965517,1023.30000000,1135.30000000,6030.00000000
1764227730160823375,binance,bbo,1764227730082000000,1764227730082000000,143.59730769,,market,,,,,,,,,,,,143.59230769,11.82000000,,,,,,,,,143.60230769,602.42000000,,,,,,,,,11.82000000,602.42000000
1764227730157460250,binance,trade,1764227730053000000,1764227730079000000,143.61230769,buy,market,,,2.32000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730160599792,gate,orderbook,1764227730081000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,160.00000000,143.59000000,17.00000000,143.58000000,97.00000000,143.57000000,64.00000000,143.56000000,151.00000000,143.61000000,167.00000000,143.62000000,108.00000000,143.63000000,126.00000000,143.64000000,240.00000000,143.65000000,94.00000000,489.00000000,735.00000000
1764227730151852792,bitget,orderbook,1764227730100000000,1764227730074000000,143.60352308,,market,,,,,,,,,,,,143.60302308,0.10000000,143.60002308,1.00000000,143.59602308,33.70000000,143.59202308,30.80000000,143.59002308,12.60000000,143.60402308,420.90000000,143.61402308,1.10000000,143.61502308,14.70000000,143.61602308,85.00000000,143.61902308,107.00000000,78.20000000,628.70000000
1764227730151852792,bitget,bbo,1764227730100000000,1764227730101000000,143.60352308,,market,,,,,,,,,,,,143.60302308,0.10000000,,,,,,,,,143.60402308,420.90000000,,,,,,,,,0.10000000,420.90000000
1764227730150969375,okx,orderbook,1764227730086000000,1764227730006000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.05000000,143.59215385,291.32000000,143.58215385,1058.41000000,143.57215385,158.59000000,143.56215385,695.36000000,143.61215385,1393.98000000,143.62215385,797.73000000,143.63215385,893.82000000,143.64215385,926.04000000,143.65215385,830.04000000,2291.73000000,4841.61000000
1764227730150969375,okx,bbo,1764227730086000000,1764227730086000000,143.60715385,,market,,,,,,,,,,,,143.60215385,88.05000000,,,,,,,,,143.61215385,1393.98000000,,,,,,,,,88.05000000,1393.98000000
1764227730163349667,bybit,orderbook,1764227730116000000,1764227730117000000,143.60466667,,market,,,,,,,,,,,,143.59966667,9.60000000,143.58966667,1.60000000,143.57966667,260.30000000,143.56966667,251.60000000,143.55966667,672.20000000,143.60966667,1481.70000000,143.61966667,547.80000000,143.62966667,1298.30000000,143.63966667,1140.50000000,143.64966667,1514.50000000,1195.30000000,5982.80000000
1764227730172997417,bybit,bbo,1764227730125000000,1764227730127000000,143.60466667,,market,,,,,,,,,,,,143.59966667,9.10000000,,,,,,,,,143.60966667,1481.70000000,,,,,,,,,9.10000000,1481.70000000
1764227730181522709,binance,bbo,1764227730101000000,1764227730101000000,143.59753731,,market,,,,,,,,,,,,143.59253731,16.09000000,,,,,,,,,143.60253731,1423.08000000,,,,,,,,,16.09000000,1423.08000000
1764227730179022417,binance,trade,1764227730078000000,1764227730088000000,143.60253731,sell,market,,,62.51000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227730177673834,gate,orderbook,1764227730099000000,,143.60500000,,market,,,,,,,,,,,,143.60000000,144.00000000,143.59000000,38.00000000,143.58000000,95.00000000,143.57000000,48.00000000,143.56000000,120.00000000,143.61000000,162.00000000,143.62000000,108.00000000,143.63000000,205.00000000,143.64000000,101.00000000,143.65000000,112.00000000,445.00000000,688.00000000
1764227730177657084,gate,bbo,1764227730098000000,1764227730099000000,143.60500000,,market,,,,,,,,,,,,143.60000000,144.00000000,,,,,,,,,143.61000000,162.00000000,,,,,,,,,144.00000000,162.00000000
1764227730172997459,bitget,orderbook,1764227730120000000,1764227730074000000,143.60356716,,market,,,,,,,,,,,,143.60306716,6.20000000,143.60006716,1.00000000,143.59606716,33.70000000,143.59206716,30.80000000,143.59006716,12.60000000,143.60406716,420.90000000,143.61406716,1.10000000,143.61506716,14.70000000,143.61606716,85.00000000,143.61906716,107.00000000,84.30000000,628.70000000
1764227730172997459,bitget,bbo,1764227730120000000,1764227730122000000,143.60356716,,market,,,,,,,,,,,,143.60306716,6.20000000,,,,,,,,,143.60406716,420.90000000,,,,,,,,,6.20000000,420.90000000
1764227730177721750,okx,orderbook,1764227730106000000,1764227730106000000,143.60708955,,market,,,,,,,,,,,,143.60208955,88.05000000,143.59208955,277.43000000,143.58208955,1056.86000000,143.57208955,137.08000000,143.56208955,503.06000000,143.61208955,1393.98000000,143.62208955,880.45000000,143.63208955,1340.68000000,143.64208955,864.93000000,143.65208955,681.50000000,2062.48000000,5161.54000000
1764227730178995292,okx,trade,1764227730114000000,,143.60208955,sell,market,,,49.03000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
